path	face_index	family	subfamily	full	postscript	typo_family	typo_subfamily	version_name	font_revision	weight	width	italic	axes	glyphs	arabic	arabic_supp_exta	persian	arabic_pf	latin_ext	greek	cyrillic	gsub_features	gpos_features	format	outlines	bytes	dataless	designer	manufacturer	vendor_id	license_url	error
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-MediumItalic.otf	0	Swedish Gothic Medium Italic	Regular	Swedish Gothic Medium Italic	SwedishGothic-MediumItalic	Swedish Gothic	Medium Italic	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	500	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	54076	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-Regular.otf	0	Swedish Gothic	Regular	Swedish Gothic Regular	SwedishGothic-Regular			Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	400	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	52432	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-RegularItalic.otf	0	Swedish Gothic Italic	Regular	Swedish Gothic Regular Italic	SwedishGothic-RegularItalic	Swedish Gothic	Regular Italic	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	400	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	53660	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-SemiBold.otf	0	Swedish Gothic SemiBold	Regular	Swedish Gothic SemiBold	SwedishGothic-SemiBold	Swedish Gothic	SemiBold	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	600	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	52976	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-SemiBoldItalic.otf	0	Swedish Gothic SemiBold Italic	Regular	Swedish Gothic SemiBold Italic	SwedishGothic-SemiBoldItalic	Swedish Gothic	SemiBold Italic	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	600	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	54248	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-Thin.otf	0	Swedish Gothic Thin	Regular	Swedish Gothic Thin	SwedishGothic-Thin	Swedish Gothic	Thin	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	250	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	51288	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Swedish-Gothic/SwedishGothic-ThinItalic.otf	0	Swedish Gothic Thin Italic	Regular	Swedish Gothic Thin Italic	SwedishGothic-ThinItalic	Swedish Gothic	Thin Italic	Version 1.401;hotconv 1.0.109;makeotfexe 2.5.65596	1.401	250	5	0		474	0	0		0	105	6	0	tnum,pnum,salt,frac,sups,subs,zero,case,ordn,aalt,locl,numr,dnom,ccmp,ss01,ss02,ss03	kern,mark,mkmk	otf	CFF	51580	no	Göran Söderström	Letters from Sweden	UKWN		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TimeBurner/TimeburnerBold-peGR.ttf	0	TimeBurner	Bold	TimeBurner Bold	TimeBurner-Bold			Version 1.003 2012	1.003	700	5	0		210	0	0		0	10	0	0		kern	ttf	glyf	62080	no	NimaVisual	Andres Moreno Walter	PYRS		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/Tor-Grotesk-Mix/TorGroteskMix-ThinVariableVF.ttf	0	Tor Grotesk Mix Thin Max	Regular	Tor Grotesk Mix Thin Max	TorGroteskMixThinVariable-ThinMax	Tor Grotesk Mix	Thin Max	Version 1.000;Glyphs 3.2 (3245)	1.000	400	2	0	DOSZ[1..100..100]	638	0	0		0	124	1	0	liga,onum,lnum,tnum,pnum,frac,sups,case,ordn,aalt,locl,ccmp,ss02	kern,mark,mkmk	ttf	glyf	96600	no	Marian Misiak	Threedotstype	TDT		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-Black.ttf	0	TT Supermolot Neue Black	Regular	TTSupermolotNeue-Black	TTSupermolotNeue-Black	TT Supermolot Neue	Black	Version 1.000	1.000	900	5	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	70116	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-BlackItalic.ttf	0	TT Supermolot Neue Black	Italic	TTSupermolotNeue-BlackItalic	TTSupermolotNeue-BlackItalic	TT Supermolot Neue	Black Italic	Version 1.000	1.000	900	5	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	74632	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-Bold.ttf	0	TT Supermolot Neue	Bold	TTSupermolotNeue-Bold	TTSupermolotNeue-Bold	TT Supermolot Neue	Bold	Version 1.000	1.000	700	5	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	75696	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-BoldItalic.ttf	0	TT Supermolot Neue	Bold Italic	TTSupermolotNeue-BoldItalic	TTSupermolotNeue-BoldItalic	TT Supermolot Neue	Bold Italic	Version 1.000	1.000	700	5	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	81732	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondBlack.ttf	0	TT Supermolot Neue Cond Black	Regular	TTSupermolotNeue-CondBlack	TTSupermolotNeue-CondBlack	TT Supermolot Neue	Condensed Black	Version 1.000	1.000	900	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	70248	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondBlackIt.ttf	0	TT Supermolot Neue Cond Black	Italic	TTSupermolotNeue-CondBlackIt	TTSupermolotNeue-CondBlackIt	TT Supermolot Neue	Condensed Black Italic	Version 1.000	1.000	900	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	74292	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondBold.ttf	0	TT Supermolot Neue Cond	Bold	TTSupermolotNeue-CondBold	TTSupermolotNeue-CondBold	TT Supermolot Neue	Condensed Bold	Version 1.000	1.000	700	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	76512	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondBoldIt.ttf	0	TT Supermolot Neue Cond	Bold Italic	TTSupermolotNeue-CondBoldIt	TTSupermolotNeue-CondBoldIt	TT Supermolot Neue	Condensed Bold Italic	Version 1.000	1.000	700	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82476	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondDBold.ttf	0	TT Supermolot Neue Cond DBold	Regular	TTSupermolotNeue-CondDBold	TTSupermolotNeue-CondDBold	TT Supermolot Neue	Condensed DemiBold	Version 1.000	1.000	600	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	75020	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondDBoldItalic.ttf	0	TT Supermolot Neue Cond DBold	Italic	TTSupermolotNeue-CondDBoldItalic	TTSupermolotNeue-CondDBoldItalic	TT Supermolot Neue	Condensed DemiBold Italic	Version 1.000	1.000	600	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82040	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondItalic.ttf	0	TT Supermolot Neue Cond	Italic	TTSupermolotNeue-CondItalic	TTSupermolotNeue-CondItalic	TT Supermolot Neue	Condensed Italic	Version 1.000	1.000	400	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	83964	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondLight.ttf	0	TT Supermolot Neue Cond Light	Regular	TTSupermolotNeue-CondLight	TTSupermolotNeue-CondLight	TT Supermolot Neue	Condensed Light	Version 1.000	1.000	300	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	78740	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondLightIt.ttf	0	TT Supermolot Neue Cond Light	Italic	TTSupermolotNeue-CondLightIt	TTSupermolotNeue-CondLightIt	TT Supermolot Neue	Condensed Light Italic	Version 1.000	1.000	300	3	1		625	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82676	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondMed.ttf	0	TT Supermolot Neue Cond Light	Bold	TTSupermolotNeue-CondMed	TTSupermolotNeue-CondMed	TT Supermolot Neue	Condensed Medium	Version 1.000	1.000	500	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	75992	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondMedItalic.ttf	0	TT Supermolot Neue Cond Light	Bold Italic	TTSupermolotNeue-CondMedItalic	TTSupermolotNeue-CondMedItalic	TT Supermolot Neue	Condensed Medium Italic	Version 1.000	1.000	500	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82928	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondRegular.ttf	0	TT Supermolot Neue Cond	Regular	TTSupermolotNeue-CondRegular	TTSupermolotNeue-CondRegular	TT Supermolot Neue	Condensed Regular	Version 1.000	1.000	400	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	77892	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondThin.ttf	0	TT Supermolot Neue Cond Thin	Regular	TTSupermolotNeue-CondThin	TTSupermolotNeue-CondThin	TT Supermolot Neue	Condensed Thin	Version 1.000	1.000	250	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	78448	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondThinIt.ttf	0	TT Supermolot Neue Cond Thin	Italic	TTSupermolotNeue-CondThinIt	TTSupermolotNeue-CondThinIt	TT Supermolot Neue	Condensed Thin Italic	Version 1.000	1.000	250	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	83552	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondXBold.ttf	0	TT Supermolot Neue Cond DBold	Bold	TTSupermolotNeue-CondXBold	TTSupermolotNeue-CondXBold	TT Supermolot Neue	Condensed ExtraBold	Version 1.000	1.000	800	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	75088	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondXBoldIt.ttf	0	TT Supermolot Neue Cond DBold	Bold Italic	TTSupermolotNeue-CondXBoldIt	TTSupermolotNeue-CondXBoldIt	TT Supermolot Neue	Condensed ExtraBold Italic	Version 1.000	1.000	800	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	80048	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondXLight.ttf	0	TT Supermolot Neue Cond Thin	Bold	TTSupermolotNeue-CondXLight	TTSupermolotNeue-CondXLight	TT Supermolot Neue	Condensed ExtraLight	Version 1.000	1.000	265	3	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	77104	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-CondXLightIt.ttf	0	TT Supermolot Neue Cond Thin	Bold Italic	TTSupermolotNeue-CondXLightIt	TTSupermolotNeue-CondXLightIt	TT Supermolot Neue	Condensed ExtraLight Italic	Version 1.000	1.000	265	3	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	83688	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-DemiBold.ttf	0	TT Supermolot Neue DemiBold	Regular	TTSupermolotNeue-DemiBold	TTSupermolotNeue-DemiBold	TT Supermolot Neue	DemiBold	Version 1.000	1.000	600	5	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	75540	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-DemiBoldItalic.ttf	0	TT Supermolot Neue DemiBold	Italic	TTSupermolotNeue-DemiBoldItalic	TTSupermolotNeue-DemiBoldItalic	TT Supermolot Neue	DemiBold Italic	Version 1.000	1.000	600	5	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82424	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpBlack.ttf	0	TT Supermolot Neue Exp Black	Regular	TTSupermolotNeue-ExpBlack	TTSupermolotNeue-ExpBlack	TT Supermolot Neue	Expanded Black	Version 1.000	1.000	900	7	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	70732	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpBlackIt.ttf	0	TT Supermolot Neue Exp Black	Italic	TTSupermolotNeue-ExpBlackIt	TTSupermolotNeue-ExpBlackIt	TT Supermolot Neue	Expanded Black Italic	Version 1.000	1.000	900	7	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	79976	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpBold.ttf	0	TT Supermolot Neue Exp	Bold	TTSupermolotNeue-ExpBold	TTSupermolotNeue-ExpBold	TT Supermolot Neue	Expanded Bold	Version 1.000	1.000	700	7	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	77076	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpBoldIt.ttf	0	TT Supermolot Neue Exp	Bold Italic	TTSupermolotNeue-ExpBoldIt	TTSupermolotNeue-ExpBoldIt	TT Supermolot Neue	Expanded Bold Italic	Version 1.000	1.000	700	7	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82488	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpDBold.ttf	0	TT Supermolot Neue Exp DBold	Regular	TTSupermolotNeue-ExpDBold	TTSupermolotNeue-ExpDBold	TT Supermolot Neue	Expanded DemiBold	Version 1.000	1.000	600	7	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	76432	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpDBoldIt.ttf	0	TT Supermolot Neue Exp DBold	Italic	TTSupermolotNeue-ExpDBoldIt	TTSupermolotNeue-ExpDBoldIt	TT Supermolot Neue	Expanded DemiBold Italic	Version 1.000	1.000	600	7	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	82664	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpItalic.ttf	0	TT Supermolot Neue Exp	Italic	TTSupermolotNeue-ExpItalic	TTSupermolotNeue-ExpItalic	TT Supermolot Neue	Expanded Italic	Version 1.000	1.000	400	7	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	84316	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpLight.ttf	0	TT Supermolot Neue Exp Light	Regular	TTSupermolotNeue-ExpLight	TTSupermolotNeue-ExpLight	TT Supermolot Neue	Expanded Light	Version 1.000	1.000	300	7	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	78484	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpLightIt.ttf	0	TT Supermolot Neue Exp Light	Italic	TTSupermolotNeue-ExpLightIt	TTSupermolotNeue-ExpLightIt	TT Supermolot Neue	Expanded Light Italic	Version 1.000	1.000	300	7	1		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	83768	no	TypeType	Typetype	TpTp		
/Users/bardiasamiee/Library/Application Support/design-tools/fonts/owned/TT-Supermolot-Neue/TTSupermolotNeue-ExpMed.ttf	0	TT Supermolot Neue Exp Light	Bold	TTSupermolotNeue-ExpMed	TTSupermolotNeue-ExpMed	TT Supermolot Neue	Expanded Medium	Version 1.000	1.000	500	7	0		626	0	0		0	92	0	94	liga,dlig,calt,onum,lnum,tnum,pnum,salt,frac,sups,case,ordn,numr,dnom,ss01,ss02	kern	ttf	glyf	76812	no	TypeType	Typetype	TpTp		
